Date,Open,High,Low,Close
2009-12-10,0.0,0.0,0.0,3351.27
2009-12-11,0.0,0.0,0.0,3346.68
2009-12-14,0.0,0.0,0.0,3350.36
2009-12-15,0.0,0.0,0.0,3301.44
2009-12-16,0.0,0.0,0.0,3322.22
2009-12-17,0.0,0.0,0.0,3346.03
2009-12-18,0.0,0.0,0.0,3338.47
2009-12-21,0.0,0.0,0.0,3310.59
2009-12-22,0.0,0.0,0.0,3336.94
2009-12-23,0.0,0.0,0.0,3396.81
2009-12-24,0.0,0.0,0.0,3420.54
2009-12-29,0.0,0.0,0.0,3431.83
2009-12-30,0.0,0.0,0.0,3445.28
2009-12-31,0.0,0.0,0.0,3465.99
2010-01-04,0.0,0.0,0.0,3513.62
2010-01-05,0.0,0.0,0.0,3534.53
2010-01-06,0.0,0.0,0.0,3527.5
2010-01-07,0.0,0.0,0.0,3515.95
2010-01-08,0.0,0.0,0.0,3506.45
2010-01-11,0.0,0.0,0.0,3527.42
2010-01-12,0.0,0.0,0.0,3536.48
2010-01-13,0.0,0.0,0.0,3559.28
2010-01-14,0.0,0.0,0.0,3577.68
2010-01-15,0.0,0.0,0.0,3586.44
2010-01-18,0.0,0.0,0.0,3601.47
2010-01-19,0.0,0.0,0.0,3579.78
2010-01-20,0.0,0.0,0.0,3584.58
2010-01-21,0.0,0.0,0.0,3510.78
2010-01-22,0.0,0.0,0.0,3493.83
2010-01-25,0.0,0.0,0.0,3411.68
2010-01-27,0.0,0.0,0.0,3231.75
2010-01-28,0.0,0.0,0.0,3260.62
2010-01-29,0.0,0.0,0.0,3260.39
2010-02-01,0.0,0.0,0.0,3313.44
2010-02-02,0.0,0.0,0.0,3282.29
2010-02-03,0.0,0.0,0.0,3347.45
2010-02-04,0.0,0.0,0.0,3272.67
2010-02-05,0.0,0.0,0.0,3209.25
2010-02-06,0.0,0.0,0.0,3250.51
2010-02-08,0.0,0.0,0.0,3243.97
2010-02-09,0.0,0.0,0.0,3276.04
2010-02-10,0.0,0.0,0.0,3273.42
2010-02-11,0.0,0.0,0.0,3328.77
2010-02-15,0.0,0.0,0.0,3338.46
2010-02-16,0.0,0.0,0.0,3369.0
2010-02-17,0.0,0.0,0.0,3398.54
2010-02-18,0.0,0.0,0.0,3370.71
2010-02-19,0.0,0.0,0.0,3343.97
2010-02-22,0.0,0.0,0.0,3344.37
2010-02-23,0.0,0.0,0.0,3319.69
2010-02-24,0.0,0.0,0.0,3304.71
2010-02-25,0.0,0.0,0.0,3265.18
2010-02-26,0.0,0.0,0.0,3323.38
2010-03-02,0.0,0.0,0.0,3418.31
2010-03-03,0.0,0.0,0.0,3469.57
2010-03-04,0.0,0.0,0.0,3479.46
2010-03-05,0.0,0.0,0.0,3489.68
2010-03-08,0.0,0.0,0.0,3525.4
2010-03-09,0.0,0.0,0.0,3508.14
2010-03-10,0.0,0.0,0.0,3501.55
2010-03-11,0.0,0.0,0.0,3491.64
2010-03-12,0.0,0.0,0.0,3499.13
2010-03-15,0.0,0.0,0.0,3485.44
2010-03-16,0.0,0.0,0.0,3521.51
2010-03-17,0.0,0.0,0.0,3530.34
2010-03-18,0.0,0.0,0.0,3521.41
2010-03-19,0.0,0.0,0.0,3523.67
2010-03-22,0.0,0.0,0.0,3487.47
2010-03-23,0.0,0.0,0.0,3479.1
2010-03-25,0.0,0.0,0.0,3503.43
2010-03-26,0.0,0.0,0.0,3537.08
2010-03-29,0.0,0.0,0.0,3535.74
2010-03-30,0.0,0.0,0.0,3506.02
2010-03-31,0.0,0.0,0.0,3514.83
2010-04-01,0.0,0.0,0.0,3547.99
2010-04-05,0.0,0.0,0.0,3603.48
2010-04-06,0.0,0.0,0.0,3587.33
2010-04-07,0.0,0.0,0.0,3594.48
2010-04-08,0.0,0.0,0.0,3579.63
2010-04-09,0.0,0.0,0.0,3584.82
2010-04-12,0.0,0.0,0.0,3578.14
2010-04-13,0.0,0.0,0.0,3590.62
2010-04-15,0.0,0.0,0.0,3592.14
2010-04-16,0.0,0.0,0.0,3577.96
2010-04-19,0.0,0.0,0.0,3544.72
2010-04-20,0.0,0.0,0.0,3560.63
2010-04-21,0.0,0.0,0.0,3607.3
2010-04-22,0.0,0.0,0.0,3625.56
2010-04-23,0.0,0.0,0.0,3631.52
2010-04-26,0.0,0.0,0.0,3655.87
2010-04-27,0.0,0.0,0.0,3645.75
2010-04-28,0.0,0.0,0.0,3595.73
2010-04-29,0.0,0.0,0.0,3626.65
2010-04-30,0.0,0.0,0.0,3645.38
2010-05-03,0.0,0.0,0.0,3598.67
2010-05-04,0.0,0.0,0.0,3548.65
2010-05-05,0.0,0.0,0.0,3561.33
2010-05-06,0.0,0.0,0.0,3543.72
2010-05-07,0.0,0.0,0.0,3442.1
2010-05-10,0.0,0.0,0.0,3556.36
2010-05-11,0.0,0.0,0.0,3519.24
2010-05-12,0.0,0.0,0.0,3544.14
2010-05-13,0.0,0.0,0.0,3579.77
2010-05-14,0.0,0.0,0.0,3541.31
2010-05-17,0.0,0.0,0.0,3516.22
2010-05-18,0.0,0.0,0.0,3519.44
2010-05-19,0.0,0.0,0.0,3415.05
2010-05-20,0.0,0.0,0.0,3422.13
2010-05-21,0.0,0.0,0.0,3379.0
2010-05-24,0.0,0.0,0.0,3376.37
2010-05-25,0.0,0.0,0.0,3262.21
2010-05-26,0.0,0.0,0.0,3329.02
2010-05-27,0.0,0.0,0.0,3365.0
2010-05-28,0.0,0.0,0.0,3425.8
2010-05-31,0.0,0.0,0.0,3471.2
2010-06-01,0.0,0.0,0.0,3404.51
2010-06-02,0.0,0.0,0.0,3435.84
2010-06-03,0.0,0.0,0.0,3491.53
2010-06-04,0.0,0.0,0.0,3494.91
2010-06-07,0.0,0.0,0.0,3421.1
2010-06-08,0.0,0.0,0.0,3393.14
2010-06-09,0.0,0.0,0.0,3399.42
2010-06-10,0.0,0.0,0.0,3454.45
2010-06-11,0.0,0.0,0.0,3480.57
2010-06-14,0.0,0.0,0.0,3508.53
2010-06-15,0.0,0.0,0.0,3514.75
2010-06-16,0.0,0.0,0.0,3525.78
2010-06-17,0.0,0.0,0.0,3551.79
2010-06-18,0.0,0.0,0.0,3535.69
2010-06-21,0.0,0.0,0.0,3591.94
2010-06-22,0.0,0.0,0.0,3569.14
2010-06-23,0.0,0.0,0.0,3588.54
2010-06-24,0.0,0.0,0.0,3580.25
2010-06-25,0.0,0.0,0.0,3546.09
2010-06-28,0.0,0.0,0.0,3582.59
2010-06-29,0.0,0.0,0.0,3540.89
2010-06-30,0.0,0.0,0.0,3550.46
2010-07-01,0.0,0.0,0.0,3533.94
2010-07-02,0.0,0.0,0.0,3534.56
2010-07-05,0.0,0.0,0.0,3551.27
2010-07-06,0.0,0.0,0.0,3586.82
2010-07-07,0.0,0.0,0.0,3568.28
2010-07-08,0.0,0.0,0.0,3601.87
2010-07-09,0.0,0.0,0.0,3622.2
2010-07-12,0.0,0.0,0.0,3644.55
2010-07-13,0.0,0.0,0.0,3646.27
2010-07-14,0.0,0.0,0.0,3642.93
2010-07-15,0.0,0.0,0.0,3641.36
2010-07-16,0.0,0.0,0.0,3685.16
2010-07-19,0.0,0.0,0.0,3687.84
2010-07-20,0.0,0.0,0.0,3671.65
2010-07-21,0.0,0.0,0.0,3699.95
2010-07-22,0.0,0.0,0.0,3717.16
2010-07-23,0.0,0.0,0.0,3707.01
2010-07-26,0.0,0.0,0.0,3689.51
2010-07-27,0.0,0.0,0.0,3710.18
2010-07-28,0.0,0.0,0.0,3699.11
2010-07-29,0.0,0.0,0.0,3708.4
2010-07-30,0.0,0.0,0.0,3703.65
2010-08-02,0.0,0.0,0.0,3737.33
2010-08-03,0.0,0.0,0.0,3749.27
2010-08-04,0.0,0.0,0.0,3782.82
2010-08-05,0.0,0.0,0.0,3783.76
2010-08-06,0.0,0.0,0.0,3786.03
2010-08-09,0.0,0.0,0.0,3828.18
2010-08-10,0.0,0.0,0.0,3817.74
2010-08-11,0.0,0.0,0.0,3795.75
2010-08-12,0.0,0.0,0.0,3809.49
2010-08-13,0.0,0.0,0.0,3832.41
2010-08-16,0.0,0.0,0.0,3811.08
2010-08-17,0.0,0.0,0.0,3826.88
2010-08-18,0.0,0.0,0.0,3895.4
2010-08-19,0.0,0.0,0.0,3948.05
2010-08-20,0.0,0.0,0.0,3941.27
2010-08-23,0.0,0.0,0.0,3954.23
2010-08-24,0.0,0.0,0.0,3940.1
2010-08-25,0.0,0.0,0.0,3886.58
2010-08-26,0.0,0.0,0.0,3901.59
2010-08-27,0.0,0.0,0.0,3858.95
2010-08-30,0.0,0.0,0.0,3857.78
2010-08-31,0.0,0.0,0.0,3832.41
2010-09-01,0.0,0.0,0.0,3887.95
2010-09-02,0.0,0.0,0.0,3907.64
2010-09-03,0.0,0.0,0.0,3937.78
2010-09-06,0.0,0.0,0.0,4024.77
2010-09-07,0.0,0.0,0.0,4030.16
2010-09-08,0.0,0.0,0.0,4035.54
2010-09-09,0.0,0.0,0.0,4017.11
2010-09-13,0.0,0.0,0.0,4060.71
2010-09-14,0.0,0.0,0.0,4059.45
2010-09-15,0.0,0.0,0.0,4092.04
2010-09-16,0.0,0.0,0.0,4057.08
2010-09-17,0.0,0.0,0.0,4108.86
2010-09-20,0.0,0.0,0.0,4138.27
2010-09-21,0.0,0.0,0.0,4141.96
2010-09-22,0.0,0.0,0.0,4112.79
2010-09-23,0.0,0.0,0.0,4092.72
2010-09-24,0.0,0.0,0.0,4132.58
2010-09-27,0.0,0.0,0.0,4145.2
2010-09-28,0.0,0.0,0.0,4140.61
2010-09-29,0.0,0.0,0.0,4133.86
2010-09-30,0.0,0.0,0.0,4129.0
2010-10-01,0.0,0.0,0.0,4197.05
2010-10-04,0.0,0.0,0.0,4229.02
2010-10-05,0.0,0.0,0.0,4266.57
2010-10-06,0.0,0.0,0.0,4310.36
2010-10-07,0.0,0.0,0.0,4271.1
2010-10-08,0.0,0.0,0.0,4235.8
2010-10-11,0.0,0.0,0.0,4287.19
2010-10-12,0.0,0.0,0.0,4264.58
2010-10-13,0.0,0.0,0.0,4298.98
2010-10-14,0.0,0.0,0.0,4290.29
2010-10-15,0.0,0.0,0.0,4224.15
2010-10-18,0.0,0.0,0.0,4198.71
2010-10-19,0.0,0.0,0.0,4189.88
2010-10-20,0.0,0.0,0.0,4180.67
2010-10-21,0.0,0.0,0.0,4226.08
2010-10-22,0.0,0.0,0.0,4254.35
2010-10-25,0.0,0.0,0.0,4316.04
2010-10-26,0.0,0.0,0.0,4341.31
2010-10-27,0.0,0.0,0.0,4351.32
2010-10-28,0.0,0.0,0.0,4329.78
2010-10-29,0.0,0.0,0.0,4327.2
2010-11-01,0.0,0.0,0.0,4395.46
2010-11-02,0.0,0.0,0.0,4392.89
2010-11-03,0.0,0.0,0.0,4420.37
2010-11-04,0.0,0.0,0.0,4463.31
2010-11-05,0.0,0.0,0.0,4484.64
2010-11-08,0.0,0.0,0.0,4476.62
2010-11-09,0.0,0.0,0.0,4503.16
2010-11-10,0.0,0.0,0.0,4525.48
2010-11-11,0.0,0.0,0.0,4499.38
2010-11-12,0.0,0.0,0.0,4397.73
2010-11-15,0.0,0.0,0.0,4416.98
2010-11-16,0.0,0.0,0.0,4332.33
2010-11-18,0.0,0.0,0.0,4322.37
2010-11-19,0.0,0.0,0.0,4252.49
2010-11-22,0.0,0.0,0.0,4327.5
2010-11-23,0.0,0.0,0.0,4298.61
2010-11-24,0.0,0.0,0.0,4218.01
2010-11-25,0.0,0.0,0.0,4142.23
2010-11-26,0.0,0.0,0.0,4059.16
2010-11-29,0.0,0.0,0.0,4072.13
2010-11-30,0.0,0.0,0.0,4124.8
2010-12-01,0.0,0.0,0.0,4238.33
2010-12-02,0.0,0.0,0.0,4288.11
2010-12-03,0.0,0.0,0.0,4220.38
2010-12-06,0.0,0.0,0.0,4193.28
2010-12-07,0.0,0.0,0.0,4120.36
2010-12-08,0.0,0.0,0.0,4018.21
2010-12-09,0.0,0.0,0.0,3860.73
2010-12-10,0.0,0.0,0.0,3923.37
2010-12-13,0.0,0.0,0.0,3986.13
2010-12-14,0.0,0.0,0.0,4054.98
2010-12-15,0.0,0.0,0.0,3985.98
2010-12-16,0.0,0.0,0.0,3996.44
2010-12-20,0.0,0.0,0.0,3999.7
2010-12-21,0.0,0.0,0.0,4010.14
2010-12-22,0.0,0.0,0.0,4022.01
2010-12-23,0.0,0.0,0.0,4016.88
2010-12-24,0.0,0.0,0.0,4025.91
2010-12-27,0.0,0.0,0.0,4023.23
2010-12-28,0.0,0.0,0.0,4025.17
2010-12-29,0.0,0.0,0.0,4053.56
2010-12-30,0.0,0.0,0.0,4075.31
2010-12-31,0.0,0.0,0.0,4136.15
2011-01-03,0.0,0.0,0.0,4147.07
2011-01-04,0.0,0.0,0.0,4093.7
2011-01-05,0.0,0.0,0.0,4027.4
2011-01-06,0.0,0.0,0.0,3977.6
2011-01-07,0.0,0.0,0.0,3867.22
2011-01-10,0.0,0.0,0.0,3782.21
2011-01-11,0.0,0.0,0.0,3773.47
2011-01-12,0.0,0.0,0.0,3849.22
2011-01-13,0.0,0.0,0.0,3814.6
2011-01-14,0.0,0.0,0.0,3747.9
2011-01-17,0.0,0.0,0.0,3727.78
2011-01-18,0.0,0.0,0.0,3769.36
2011-01-19,0.0,0.0,0.0,3788.25
2011-01-20,0.0,0.0,0.0,3808.71
2011-01-21,0.0,0.0,0.0,3808.27
2011-01-24,0.0,0.0,0.0,3834.4
2011-01-25,0.0,0.0,0.0,3798.31
2011-01-27,0.0,0.0,0.0,3743.61
2011-01-28,0.0,0.0,0.0,3648.64
2011-01-31,0.0,0.0,0.0,3665.54
2011-02-01,0.0,0.0,0.0,3585.73
2011-02-02,0.0,0.0,0.0,3575.31
2011-02-03,0.0,0.0,0.0,3617.5
2011-02-04,0.0,0.0,0.0,3568.02
2011-02-07,0.0,0.0,0.0,3539.8
2011-02-08,0.0,0.0,0.0,3479.39
2011-02-09,0.0,0.0,0.0,3387.16
2011-02-10,0.0,0.0,0.0,3395.43
2011-02-11,0.0,0.0,0.0,3487.81
2011-02-14,0.0,0.0,0.0,3612.55
2011-02-15,0.0,0.0,0.0,3656.74
2011-02-16,0.0,0.0,0.0,3673.94
2011-02-17,0.0,0.0,0.0,3728.75
2011-02-18,0.0,0.0,0.0,3686.16
2011-02-21,0.0,0.0,0.0,3682.45
2011-02-22,0.0,0.0,0.0,3656.15
2011-02-23,0.0,0.0,0.0,3649.92
2011-02-24,0.0,0.0,0.0,3519.94
2011-02-25,0.0,0.0,0.0,3523.16
2011-02-28,0.0,0.0,0.0,3534.75
2011-03-01,0.0,0.0,0.0,3674.98
2011-03-03,0.0,0.0,0.0,3699.51
2011-03-04,0.0,0.0,0.0,3702.34
2011-03-07,0.0,0.0,0.0,3653.22
2011-03-08,0.0,0.0,0.0,3691.78
2011-03-09,0.0,0.0,0.0,3727.88
2011-03-10,0.0,0.0,0.0,3714.93
2011-03-11,0.0,0.0,0.0,3686.49
2011-03-14,0.0,0.0,0.0,3708.12
2011-03-15,0.0,0.0,0.0,3664.1
2011-03-16,0.0,0.0,0.0,3707.41
2011-03-17,0.0,0.0,0.0,3706.82
2011-03-18,0.0,0.0,0.0,3680.55
2011-03-21,0.0,0.0,0.0,3675.06
2011-03-22,0.0,0.0,0.0,3721.02
2011-03-23,0.0,0.0,0.0,3749.09
2011-03-24,0.0,0.0,0.0,3775.68
2011-03-25,0.0,0.0,0.0,3816.7
2011-03-28,0.0,0.0,0.0,3853.69
2011-03-29,0.0,0.0,0.0,3868.75
2011-03-30,0.0,0.0,0.0,3921.27
2011-03-31,0.0,0.0,0.0,3932.26
2011-04-01,0.0,0.0,0.0,3956.01
2011-04-04,0.0,0.0,0.0,4012.96
2011-04-05,0.0,0.0,0.0,4052.25
2011-04-06,0.0,0.0,0.0,4062.17
2011-04-07,0.0,0.0,0.0,4072.62
2011-04-08,0.0,0.0,0.0,4022.46
2011-04-11,0.0,0.0,0.0,3981.03
2011-04-13,0.0,0.0,0.0,4048.84
2011-04-15,0.0,0.0,0.0,4052.1
2011-04-18,0.0,0.0,0.0,4001.58
2011-04-19,0.0,0.0,0.0,4012.41
2011-04-20,0.0,0.0,0.0,4085.0
2011-04-21,0.0,0.0,0.0,4049.1
2011-04-25,0.0,0.0,0.0,4060.72
2011-04-26,0.0,0.0,0.0,4052.75
2011-04-27,0.0,0.0,0.0,4048.55
2011-04-28,0.0,0.0,0.0,4014.58
2011-04-29,0.0,0.0,0.0,3958.86
2011-05-02,0.0,0.0,0.0,3899.45
2011-05-03,0.0,0.0,0.0,3813.67
2011-05-04,0.0,0.0,0.0,3783.64
2011-05-05,0.0,0.0,0.0,3724.7
2011-05-06,0.0,0.0,0.0,3827.26
2011-05-09,0.0,0.0,0.0,3832.66
2011-05-10,0.0,0.0,0.0,3831.77
2011-05-11,0.0,0.0,0.0,3862.06
2011-05-12,0.0,0.0,0.0,3814.84
2011-05-13,0.0,0.0,0.0,3848.59
2011-05-16,0.0,0.0,0.0,3811.01
2011-05-17,0.0,0.0,0.0,3788.4
2011-05-18,0.0,0.0,0.0,3767.62
2011-05-19,0.0,0.0,0.0,3762.86
2011-05-20,0.0,0.0,0.0,3811.82
2011-05-23,0.0,0.0,0.0,3757.86
2011-05-24,0.0,0.0,0.0,3793.86
2011-05-25,0.0,0.0,0.0,3775.99
2011-05-26,0.0,0.0,0.0,3804.56
2011-05-27,0.0,0.0,0.0,3836.11
2011-05-30,0.0,0.0,0.0,3855.07
2011-05-31,0.0,0.0,0.0,3907.19
2011-06-01,0.0,0.0,0.0,3925.33
2011-06-02,0.0,0.0,0.0,3903.63
2011-06-03,0.0,0.0,0.0,3895.73
2011-06-06,0.0,0.0,0.0,3909.84
2011-06-07,0.0,0.0,0.0,3922.98
2011-06-08,0.0,0.0,0.0,3926.41
2011-06-09,0.0,0.0,0.0,3924.09
2011-06-10,0.0,0.0,0.0,3917.36
2011-06-13,0.0,0.0,0.0,3918.01
2011-06-14,0.0,0.0,0.0,3922.8
2011-06-15,0.0,0.0,0.0,3894.89
2011-06-16,0.0,0.0,0.0,3850.82
2011-06-17,0.0,0.0,0.0,3829.32
2011-06-20,0.0,0.0,0.0,3744.68
2011-06-21,0.0,0.0,0.0,3737.59
2011-06-22,0.0,0.0,0.0,3717.1
2011-06-23,0.0,0.0,0.0,3725.83
2011-06-24,0.0,0.0,0.0,3800.14
2011-06-27,0.0,0.0,0.0,3832.38
2011-06-28,0.0,0.0,0.0,3864.92
2011-06-29,0.0,0.0,0.0,3895.88
2011-06-30,0.0,0.0,0.0,3915.36
2011-07-01,0.0,0.0,0.0,3934.01
2011-07-04,0.0,0.0,0.0,3984.39
2011-07-05,0.0,0.0,0.0,3996.53
2011-07-06,0.0,0.0,0.0,4012.01
2011-07-07,0.0,0.0,0.0,4053.98
2011-07-08,0.0,0.0,0.0,4023.99
2011-07-11,0.0,0.0,0.0,4011.0
2011-07-12,0.0,0.0,0.0,3971.01
2011-07-13,0.0,0.0,0.0,4029.87
2011-07-14,0.0,0.0,0.0,4042.3
2011-07-15,0.0,0.0,0.0,4038.51
2011-07-18,0.0,0.0,0.0,4039.0
2011-07-19,0.0,0.0,0.0,4074.99
2011-07-20,0.0,0.0,0.0,4041.4
2011-07-21,0.0,0.0,0.0,4018.76
2011-07-22,0.0,0.0,0.0,4067.43
2011-07-25,0.0,0.0,0.0,4083.15
2011-07-26,0.0,0.0,0.0,4035.68
2011-07-27,0.0,0.0,0.0,4027.3
2011-07-28,0.0,0.0,0.0,4008.64
2011-07-29,0.0,0.0,0.0,3983.4
2011-08-01,0.0,0.0,0.0,3998.64
2011-08-02,0.0,0.0,0.0,3945.27
2011-08-03,0.0,0.0,0.0,3902.64
2011-08-04,0.0,0.0,0.0,3870.76
2011-08-05,0.0,0.0,0.0,3811.04
2011-08-08,0.0,0.0,0.0,3758.37
2011-08-09,0.0,0.0,0.0,3713.26
2011-08-10,0.0,0.0,0.0,3823.93
2011-08-11,0.0,0.0,0.0,3800.77
2011-08-12,0.0,0.0,0.0,3762.79
2011-08-16,0.0,0.0,0.0,3751.21
2011-08-17,0.0,0.0,0.0,3740.05
2011-08-18,0.0,0.0,0.0,3639.63
2011-08-19,0.0,0.0,0.0,3581.64
2011-08-22,0.0,0.0,0.0,3620.65
2011-08-23,0.0,0.0,0.0,3672.76
2011-08-24,0.0,0.0,0.0,3632.46
2011-08-25,0.0,0.0,0.0,3602.85
2011-08-26,0.0,0.0,0.0,3532.39
2011-08-29,0.0,0.0,0.0,3644.3
2011-08-30,0.0,0.0,0.0,3698.75
2011-09-02,0.0,0.0,0.0,3740.21
2011-09-05,0.0,0.0,0.0,3766.1
2011-09-06,0.0,0.0,0.0,3779.17
2011-09-07,0.0,0.0,0.0,3812.13
2011-09-08,0.0,0.0,0.0,3826.36
2011-09-09,0.0,0.0,0.0,3811.04
2011-09-12,0.0,0.0,0.0,3710.77
2011-09-13,0.0,0.0,0.0,3711.81
2011-09-14,0.0,0.0,0.0,3734.95
2011-09-15,0.0,0.0,0.0,3773.17
2011-09-16,0.0,0.0,0.0,3809.91
2011-09-19,0.0,0.0,0.0,3793.89
2011-09-20,0.0,0.0,0.0,3856.47
2011-09-21,0.0,0.0,0.0,3882.89
2011-09-22,0.0,0.0,0.0,3745.77
2011-09-23,0.0,0.0,0.0,3724.07
2011-09-26,0.0,0.0,0.0,3670.46
2011-09-27,0.0,0.0,0.0,3746.65
2011-09-28,0.0,0.0,0.0,3724.65
2011-09-29,0.0,0.0,0.0,3727.67
2011-09-30,0.0,0.0,0.0,3699.57
2011-10-03,0.0,0.0,0.0,3649.42
2011-10-04,0.0,0.0,0.0,3595.95
2011-10-05,0.0,0.0,0.0,3554.41
2011-10-07,0.0,0.0,0.0,3624.14
2011-10-10,0.0,0.0,0.0,3683.11
2011-10-11,0.0,0.0,0.0,3724.22
2011-10-12,0.0,0.0,0.0,3769.95
2011-10-13,0.0,0.0,0.0,3748.24
2011-10-14,0.0,0.0,0.0,3772.41
2011-10-17,0.0,0.0,0.0,3795.54
2011-10-18,0.0,0.0,0.0,3741.82
2011-10-19,0.0,0.0,0.0,3798.33
2011-10-20,0.0,0.0,0.0,3765.72
2011-10-21,0.0,0.0,0.0,3754.95
2011-10-24,0.0,0.0,0.0,3773.47
2011-10-25,0.0,0.0,0.0,3781.73
2011-10-26,0.0,0.0,0.0,3811.37
2011-10-28,0.0,0.0,0.0,3823.32
2011-10-31,0.0,0.0,0.0,3826.13
2011-11-01,0.0,0.0,0.0,3815.33
2011-11-02,0.0,0.0,0.0,3806.75
2011-11-03,0.0,0.0,0.0,3820.41
2011-11-04,0.0,0.0,0.0,3855.46
2011-11-08,0.0,0.0,0.0,3846.73
2011-11-09,0.0,0.0,0.0,3813.95
2011-11-11,0.0,0.0,0.0,3794.9
2011-11-14,0.0,0.0,0.0,3773.2
2011-11-15,0.0,0.0,0.0,3701.43
2011-11-16,0.0,0.0,0.0,3684.25
2011-11-17,0.0,0.0,0.0,3632.34
2011-11-18,0.0,0.0,0.0,3624.77
2011-11-21,0.0,0.0,0.0,3555.72
2011-11-22,0.0,0.0,0.0,3527.43
2011-11-23,0.0,0.0,0.0,3478.16
2011-11-24,0.0,0.0,0.0,3521.71
2011-11-25,0.0,0.0,0.0,3535.18
2011-11-28,0.0,0.0,0.0,3584.2
2011-11-29,0.0,0.0,0.0,3562.47
2011-11-30,0.0,0.0,0.0,3549.55
2011-12-01,0.0,0.0,0.0,3560.09
2011-12-02,0.0,0.0,0.0,3617.4
2011-12-05,0.0,0.0,0.0,3611.72
2011-12-07,0.0,0.0,0.0,3567.85
2011-12-08,0.0,0.0,0.0,3503.69
2011-12-09,0.0,0.0,0.0,3460.88
2011-12-12,0.0,0.0,0.0,3383.85
2011-12-13,0.0,0.0,0.0,3384.41
2011-12-14,0.0,0.0,0.0,3361.38
2011-12-15,0.0,0.0,0.0,3352.72
2011-12-16,0.0,0.0,0.0,3294.38
2011-12-19,0.0,0.0,0.0,3254.0
2011-12-20,0.0,0.0,0.0,3197.69
2011-12-21,0.0,0.0,0.0,3254.56
2011-12-22,0.0,0.0,0.0,3277.89
2011-12-23,0.0,0.0,0.0,3251.25
2011-12-26,0.0,0.0,0.0,3290.17
2011-12-27,0.0,0.0,0.0,3280.61
2011-12-28,0.0,0.0,0.0,3253.85
2011-12-29,0.0,0.0,0.0,3244.11
2011-12-30,0.0,0.0,0.0,3243.66
2012-01-02,0.0,0.0,0.0,3218.66
2012-01-03,0.0,0.0,0.0,3277.17
2012-01-04,0.0,0.0,0.0,3261.42
2012-01-05,0.0,0.0,0.0,3274.04
2012-01-06,0.0,0.0,0.0,3253.23
2012-01-07,0.0,0.0,0.0,3267.63
2012-01-09,0.0,0.0,0.0,3262.38
2012-01-10,0.0,0.0,0.0,3311.31
2012-01-11,0.0,0.0,0.0,3328.39
2012-01-12,0.0,0.0,0.0,3330.57
2012-01-13,0.0,0.0,0.0,3334.21
2012-01-16,0.0,0.0,0.0,3339.75
2012-01-17,0.0,0.0,0.0,3390.02
2012-01-18,0.0,0.0,0.0,3369.24
2012-01-19,0.0,0.0,0.0,3396.33
2012-01-20,0.0,0.0,0.0,3404.02
2012-01-23,0.0,0.0,0.0,3416.45
2012-01-24,0.0,0.0,0.0,3462.15
2012-01-25,0.0,0.0,0.0,3500.14
2012-01-27,0.0,0.0,0.0,3521.94
2012-01-30,0.0,0.0,0.0,3478.83
2012-01-31,0.0,0.0,0.0,3547.07
2012-02-01,0.0,0.0,0.0,3552.19
2012-02-02,0.0,0.0,0.0,3590.96
2012-02-03,0.0,0.0,0.0,3620.74
2012-02-06,0.0,0.0,0.0,3652.52
2012-02-07,0.0,0.0,0.0,3623.66
2012-02-08,0.0,0.0,0.0,3655.58
2012-02-09,0.0,0.0,0.0,3685.96
2012-02-10,0.0,0.0,0.0,3687.74
2012-02-13,0.0,0.0,0.0,3710.03
2012-02-14,0.0,0.0,0.0,3726.8
2012-02-15,0.0,0.0,0.0,3776.46
2012-02-16,0.0,0.0,0.0,3790.62
2012-02-17,0.0,0.0,0.0,3790.64
2012-02-21,0.0,0.0,0.0,3815.28
2012-02-22,0.0,0.0,0.0,3724.52
2012-02-23,0.0,0.0,0.0,3716.27
2012-02-24,0.0,0.0,0.0,3705.45
2012-02-27,0.0,0.0,0.0,3643.57
2012-02-28,0.0,0.0,0.0,3735.05
2012-02-29,0.0,0.0,0.0,3752.91
2012-03-01,0.0,0.0,0.0,3737.45
2012-03-02,0.0,0.0,0.0,3731.9
2012-03-03,0.0,0.0,0.0,3733.12
2012-03-05,0.0,0.0,0.0,3706.41
2012-03-06,0.0,0.0,0.0,3686.88
2012-03-07,0.0,0.0,0.0,3686.31
2012-03-09,0.0,0.0,0.0,3751.03
2012-03-12,0.0,0.0,0.0,3787.55
2012-03-13,0.0,0.0,0.0,3817.78
2012-03-14,0.0,0.0,0.0,3828.76
2012-03-15,0.0,0.0,0.0,3784.0
2012-03-16,0.0,0.0,0.0,3782.16
2012-03-19,0.0,0.0,0.0,3762.06
2012-03-20,0.0,0.0,0.0,3789.44
2012-03-21,0.0,0.0,0.0,3852.16
2012-03-22,0.0,0.0,0.0,3788.17
2012-03-23,0.0,0.0,0.0,3828.57
2012-03-26,0.0,0.0,0.0,3793.98
2012-03-27,0.0,0.0,0.0,3810.89
2012-03-28,0.0,0.0,0.0,3775.65
2012-03-29,0.0,0.0,0.0,3787.45
2012-03-30,0.0,0.0,0.0,3869.45
2012-04-02,0.0,0.0,0.0,3917.55
2012-04-03,0.0,0.0,0.0,3945.56
2012-04-04,0.0,0.0,0.0,3944.28
2012-04-09,0.0,0.0,0.0,3896.75
2012-04-10,0.0,0.0,0.0,3879.09
